Order_ID,Order_Date,Store_ID,Store_Name,Region,State,City,Product_ID,Product_Name,Product_Category,Beverage_Size,Temperature,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Sales_Channel,Payment_Method,Customer_Type,Promo_Flag,Loyalty_Member,Order_Status,Weather,Daypart
ORD-100113,10/7/2024,DK024,Dunkins Store DK024,South,Texas,Dallas,B009,Frozen Coffee,Frozen Drinks,Medium,Frozen,1,6.09,0.15,5.18,1.66,3.52,In-Store,Credit Card,Returning,Yes,No,Completed,Sunny,Morning
ORD-100114,1/1/2023,DK013,Dunkins Store DK013,West,California,Los Angeles,B006,Americano,Espresso,Small,Iced,5,3.16,0.2,12.64,3.6,9.04,Delivery,Mobile Wallet,Returning,Yes,No,Completed,Cold,Afternoon
ORD-100115,3/24/2023,DK022,Dunkins Store DK022,South,Texas,Dallas,B001,Original Blend Coffee,Coffee,Small,Hot,3,2.53,0.2,6.07,1.96,-2.06,Delivery,Cash,Returning,Yes,Yes,Refunded,Sunny,Evening
ORD-100116,9/7/2023,DK010,Dunkins Store DK010,Midwest,Indiana,Indianapolis,B005,Cappuccino,Espresso,Medium,Hot,2,4.76,0.2,7.62,2.38,5.24,Mobile App,Gift Card,Returning,Yes,No,Completed,Snowy,Afternoon
ORD-100117,10/20/2023,DK012,Dunkins Store DK012,Northeast,New York,New York,B002,Iced Coffee,Coffee,Small,Iced,3,3.11,0,9.33,2.4,6.93,Drive-Thru,Cash,New,No,No,Completed,Cloudy,Evening
ORD-100118,10/9/2024,DK009,Dunkins Store DK009,Midwest,Ohio,Columbus,B004,Latte,Espresso,Small,Hot,1,4.19,0.2,3.35,1.18,-1.08,Drive-Thru,Credit Card,Returning,Yes,Yes,Refunded,Snowy,Morning
ORD-100119,3/30/2024,DK001,Dunkins Store DK001,West,Arizona,Phoenix,B004,Latte,Espresso,Small,Hot,3,4.58,0.05,13.05,3.69,9.36,Mobile App,Cash,Returning,Yes,No,Completed,Sunny,Evening
ORD-100120,1/20/2024,DK020,Dunkins Store DK020,Midwest,Illinois,Chicago,B010,Frozen Chocolate,Frozen Drinks,Medium,Frozen,1,6.08,0,6.08,1.62,4.46,Drive-Thru,Debit Card,Returning,No,No,Completed,Cold,Evening
ORD-100121,5/4/2024,DK030,Dunkins Store DK030,Northeast,New York,New York,F001,Glazed Donut,Bakery,NA,NA,1,1.72,0,1.72,0.43,1.29,Mobile App,Mobile Wallet,Returning,No,Yes,Completed,Sunny,Afternoon
ORD-100122,1/10/2024,DK030,Dunkins Store DK030,Midwest,Ohio,Columbus,B002,Iced Coffee,Coffee,Medium,Iced,1,3.87,0.1,0,0,0,Mobile App,Mobile Wallet,New,Yes,No,Cancelled,Sunny,Evening
ORD-100123,12/10/2023,DK013,Dunkins Store DK013,Northeast,Massachusetts,Boston,B012,Mango Refresher,Refreshers,Small,Iced,1,3.81,0.2,3.05,1.03,2.02,Drive-Thru,Mobile Wallet,New,Yes,Yes,Completed,Snowy,Night
ORD-100124,1/3/2024,DK022,Dunkins Store DK022,Midwest,Ohio,Columbus,F003,Muffin,Bakery,NA,NA,1,3.21,0.05,3.05,0.8,2.25,Drive-Thru,Credit Card,Returning,Yes,No,Completed,Cloudy,Evening
ORD-100125,2/2/2024,DK002,Dunkins Store DK002,South,Florida,Miami,F003,Muffin,Bakery,NA,NA,2,3.01,0,0,0,0,Drive-Thru,Gift Card,New,No,Yes,Cancelled,Cold,Night
ORD-100126,11/1/2023,DK027,Dunkins Store DK027,West,Washington,Seattle,B011,Strawberry Refresher,Refreshers,Small,Iced,1,3.94,0.2,0,0,0,Mobile App,Debit Card,Returning,Yes,No,Cancelled,Sunny,Afternoon
ORD-100127,3/1/2024,DK020,Dunkins Store DK020,Northeast,New York,New York,B012,Mango Refresher,Refreshers,Large,Iced,2,4.7,0,9.4,2.06,7.34,Mobile App,Credit Card,Returning,No,No,Completed,Cloudy,Morning
ORD-100128,9/8/2023,DK027,Dunkins Store DK027,South,North Carolina,Charlotte,B001,Original Blend Coffee,Coffee,Small,Hot,2,2.49,0.1,4.48,1.2,3.28,In-Store,Gift Card,New,Yes,No,Completed,Snowy,Morning
ORD-100129,6/9/2024,DK029,Dunkins Store DK029,South,Georgia,Atlanta,B003,Cold Brew,Coffee,Large,Iced,1,4.79,0.2,3.83,0.95,2.88,Delivery,Credit Card,New,Yes,Yes,Completed,Sunny,Morning
ORD-100130,5/16/2023,DK012,Dunkins Store DK012,Midwest,Michigan,Detroit,B004,Latte,Espresso,Medium,Iced,3,4.76,0,14.28,3.94,10.34,Mobile App,Credit Card,New,Yes,No,Completed,Rainy,Afternoon
ORD-100131,8/23/2023,DK003,Dunkins Store DK003,South,Florida,Miami,B011,Strawberry Refresher,Refreshers,Medium,Iced,1,4.36,0.1,3.92,1.1,2.82,Drive-Thru,Debit Card,New,Yes,Yes,Completed,Sunny,Evening
ORD-100132,8/13/2023,DK022,Dunkins Store DK022,West,Washington,Seattle,B005,Cappuccino,Espresso,Small,Hot,1,4.11,0,4.11,1.13,2.98,Mobile App,Mobile Wallet,Returning,No,No,Completed,Sunny,Evening
ORD-100133,4/22/2024,DK012,Dunkins Store DK012,South,Georgia,Atlanta,B010,Frozen Chocolate,Frozen Drinks,Large,Frozen,6,6.74,0,40.44,10.01,30.43,In-Store,Gift Card,New,No,Yes,Completed,Cloudy,Evening
ORD-100134,4/24/2024,DK027,Dunkins Store DK027,Midwest,Ohio,Columbus,B011,Strawberry Refresher,Refreshers,Small,Iced,1,4.21,0.05,4,1.11,2.89,Delivery,Gift Card,Returning,Yes,Yes,Completed,Cloudy,Morning
ORD-100135,7/5/2023,DK024,Dunkins Store DK024,Northeast,New York,New York,F003,Muffin,Bakery,NA,NA,1,2.82,0.15,2.4,0.8,1.6,Drive-Thru,Mobile Wallet,Returning,Yes,Yes,Completed,Cold,Evening
ORD-100136,2/22/2023,DK024,Dunkins Store DK024,West,Colorado,Denver,B012,Mango Refresher,Refreshers,Medium,Iced,1,4.55,0,4.55,1.07,3.48,Drive-Thru,Debit Card,Returning,No,Yes,Completed,Sunny,Afternoon
ORD-100137,7/23/2023,DK024,Dunkins Store DK024,South,Texas,Dallas,B005,Cappuccino,Espresso,Large,Hot,1,5.09,0.1,4.58,1.26,3.32,Drive-Thru,Debit Card,Returning,Yes,Yes,Completed,Sunny,Morning
ORD-100138,7/30/2023,DK006,Dunkins Store DK006,West,Arizona,Phoenix,F003,Muffin,Bakery,NA,NA,2,2.83,0.1,5.09,1.71,3.38,Mobile App,Mobile Wallet,New,Yes,No,Completed,Cloudy,Morning
ORD-100139,1/12/2023,DK028,Dunkins Store DK028,South,Georgia,Atlanta,B012,Mango Refresher,Refreshers,Large,Iced,1,5.02,0,5.02,1.05,3.97,In-Store,Cash,New,Yes,No,Completed,Rainy,Night
ORD-100140,4/15/2023,DK027,Dunkins Store DK027,Midwest,Michigan,Detroit,B010,Frozen Chocolate,Frozen Drinks,Medium,Frozen,1,5.9,0.2,4.72,1.68,3.04,In-Store,Mobile Wallet,New,Yes,Yes,Completed,Snowy,Evening
ORD-100141,3/17/2023,DK019,Dunkins Store DK019,South,Georgia,Atlanta,B011,Strawberry Refresher,Refreshers,Small,Iced,3,4.19,0,0,0,0,In-Store,Credit Card,New,No,Yes,Cancelled,Cold,Morning
ORD-100142,11/26/2023,DK022,Dunkins Store DK022,South,Georgia,Atlanta,B006,Americano,Espresso,Large,Hot,1,3.99,0.2,3.19,0.8,2.39,Drive-Thru,Credit Card,Returning,Yes,Yes,Completed,Rainy,Evening
ORD-100143,3/28/2023,DK002,Dunkins Store DK002,West,Colorado,Denver,F002,Bagel with Cream Cheese,Bakery,NA,NA,5,3.71,0,18.55,5.07,13.48,Delivery,Cash,New,No,Yes,Completed,Snowy,Morning
ORD-100144,12/30/2023,DK018,Dunkins Store DK018,Midwest,Indiana,Indianapolis,B010,Frozen Chocolate,Frozen Drinks,Large,Frozen,5,6.17,0.15,26.22,8.8,17.42,Mobile App,Mobile Wallet,New,Yes,No,Completed,Cloudy,Evening
ORD-100145,5/19/2023,DK024,Dunkins Store DK024,West,California,Los Angeles,F001,Glazed Donut,Bakery,NA,NA,1,1.76,0,1.76,0.46,1.3,In-Store,Debit Card,New,No,Yes,Completed,Rainy,Afternoon
ORD-100146,2/15/2024,DK019,Dunkins Store DK019,South,Georgia,Atlanta,B005,Cappuccino,Espresso,Medium,Hot,2,4.57,0.05,8.68,2.32,6.36,In-Store,Credit Card,New,Yes,No,Completed,Rainy,Evening
ORD-100147,7/25/2024,DK023,Dunkins Store DK023,South,Florida,Miami,B011,Strawberry Refresher,Refreshers,Small,Iced,2,4.23,0.15,7.19,2.15,5.04,Mobile App,Debit Card,New,Yes,No,Completed,Sunny,Afternoon
ORD-100148,2/3/2024,DK002,Dunkins Store DK002,Northeast,Massachusetts,Boston,F002,Bagel with Cream Cheese,Bakery,NA,NA,2,3.73,0.05,7.09,1.98,5.11,Mobile App,Gift Card,New,Yes,Yes,Completed,Sunny,Afternoon
ORD-100149,2/25/2023,DK013,Dunkins Store DK013,South,Florida,Miami,B011,Strawberry Refresher,Refreshers,Small,Iced,2,3.94,0,0,0,0,In-Store,Cash,Returning,No,Yes,Cancelled,Snowy,Evening
ORD-100150,7/11/2024,DK021,Dunkins Store DK021,South,Florida,Miami,B011,Strawberry Refresher,Refreshers,Large,Iced,2,4.91,0.15,8.35,2.14,6.21,Mobile App,Debit Card,New,Yes,No,Completed,Cold,Morning
ORD-100151,3/20/2023,DK020,Dunkins Store DK020,Midwest,Illinois,Chicago,B005,Cappuccino,Espresso,Medium,Hot,1,4.68,0.2,3.74,1.12,2.62,Drive-Thru,Mobile Wallet,New,Yes,Yes,Completed,Snowy,Morning
ORD-100152,9/6/2024,DK019,Dunkins Store DK019,Midwest,Ohio,Columbus,B002,Iced Coffee,Coffee,Small,Iced,1,3.21,0.1,2.89,0.87,2.02,Drive-Thru,Cash,Returning,Yes,No,Completed,Snowy,Morning
ORD-100153,2/18/2024,DK023,Dunkins Store DK023,West,Arizona,Phoenix,B006,Americano,Espresso,Medium,Hot,2,4.05,0,8.1,1.55,6.55,Mobile App,Mobile Wallet,New,No,Yes,Completed,Snowy,Morning
ORD-100154,3/11/2023,DK023,Dunkins Store DK023,South,Texas,Dallas,B010,Frozen Chocolate,Frozen Drinks,Medium,Frozen,1,5.64,0,5.64,1.86,3.78,Drive-Thru,Cash,Returning,No,No,Completed,Snowy,Night
ORD-100155,5/19/2023,DK015,Dunkins Store DK015,Northeast,Massachusetts,Boston,B010,Frozen Chocolate,Frozen Drinks,Large,Frozen,1,6.05,0.2,4.84,1.67,3.17,Delivery,Cash,Returning,Yes,Yes,Completed,Cloudy,Afternoon
ORD-100156,8/8/2023,DK019,Dunkins Store DK019,Northeast,Massachusetts,Boston,B012,Mango Refresher,Refreshers,Large,Iced,2,5.05,0,10.1,2.1,8,Mobile App,Mobile Wallet,Returning,No,No,Completed,Sunny,Morning
ORD-100157,12/6/2024,DK020,Dunkins Store DK020,Northeast,Massachusetts,Boston,B010,Frozen Chocolate,Frozen Drinks,Medium,Frozen,5,5.72,0.1,25.74,8.62,17.12,Mobile App,Mobile Wallet,New,Yes,No,Completed,Sunny,Night
ORD-100158,8/14/2023,DK009,Dunkins Store DK009,South,Georgia,Atlanta,B010,Frozen Chocolate,Frozen Drinks,Large,Frozen,1,6.69,0,6.69,1.75,4.94,In-Store,Mobile Wallet,New,No,Yes,Completed,Cloudy,Evening
ORD-100159,2/4/2024,DK013,Dunkins Store DK013,Northeast,New Jersey,Jersey City,F001,Glazed Donut,Bakery,NA,NA,1,1.67,0,1.67,0.44,-0.61,Drive-Thru,Credit Card,New,No,Yes,Refunded,Sunny,Morning
ORD-100160,9/9/2023,DK019,Dunkins Store DK019,Midwest,Michigan,Detroit,B002,Iced Coffee,Coffee,Large,Iced,1,3.89,0,3.89,0.82,3.07,Drive-Thru,Mobile Wallet,Returning,No,No,Completed,Rainy,Morning
ORD-100161,3/13/2024,DK012,Dunkins Store DK012,West,Washington,Seattle,B003,Cold Brew,Coffee,Small,Iced,6,3.91,0,23.46,6.11,17.35,Delivery,Cash,New,No,Yes,Completed,Cloudy,Afternoon
ORD-100162,2/12/2024,DK028,Dunkins Store DK028,Northeast,Massachusetts,Boston,B009,Frozen Coffee,Frozen Drinks,Large,Frozen,2,6.34,0,12.68,3.37,9.31,In-Store,Debit Card,New,No,Yes,Completed,Snowy,Morning
ORD-100163,8/30/2023,DK030,Dunkins Store DK030,South,North Carolina,Charlotte,B012,Mango Refresher,Refreshers,Large,Iced,1,4.69,0.2,3.75,1.04,2.71,Delivery,Mobile Wallet,Returning,Yes,Yes,Completed,Cold,Morning
ORD-100164,9/26/2024,DK030,Dunkins Store DK030,West,Colorado,Denver,B011,Strawberry Refresher,Refreshers,Large,Iced,3,4.7,0.2,11.28,3.29,7.99,Delivery,Credit Card,Returning,Yes,Yes,Completed,Cold,Afternoon
ORD-100165,2/26/2024,DK015,Dunkins Store DK015,West,Washington,Seattle,B004,Latte,Espresso,Medium,Iced,1,4.54,0.05,4.31,1.34,2.97,Drive-Thru,Credit Card,New,Yes,Yes,Completed,Sunny,Morning
ORD-100166,6/8/2023,DK001,Dunkins Store DK001,Northeast,Pennsylvania,Philadelphia,F003,Muffin,Bakery,NA,NA,1,2.88,0,2.88,0.82,2.06,Delivery,Credit Card,Returning,No,No,Completed,Snowy,Morning
ORD-100167,6/16/2024,DK003,Dunkins Store DK003,Midwest,Indiana,Indianapolis,B010,Frozen Chocolate,Frozen Drinks,Medium,Frozen,4,6.38,0.1,22.97,7.46,15.51,Delivery,Credit Card,New,Yes,No,Completed,Cloudy,Evening
ORD-100168,9/9/2024,DK022,Dunkins Store DK022,West,California,Los Angeles,B006,Americano,Espresso,Large,Iced,2,4.13,0,8.26,1.43,6.83,In-Store,Cash,New,No,Yes,Completed,Sunny,Night
ORD-100169,9/27/2023,DK003,Dunkins Store DK003,Midwest,Indiana,Indianapolis,B006,Americano,Espresso,Medium,Iced,3,3.91,0,11.73,2.33,9.4,Delivery,Mobile Wallet,New,No,Yes,Completed,Cloudy,Morning
ORD-100170,4/11/2023,DK026,Dunkins Store DK026,Northeast,New York,New York,F001,Glazed Donut,Bakery,NA,NA,1,1.62,0.05,1.54,0.4,1.14,Mobile App,Debit Card,Returning,Yes,Yes,Completed,Rainy,Morning
ORD-100171,8/25/2024,DK020,Dunkins Store DK020,Northeast,Pennsylvania,Philadelphia,F003,Muffin,Bakery,NA,NA,4,2.89,0.05,10.98,3.11,7.87,Mobile App,Debit Card,New,Yes,No,Completed,Cloudy,Morning
ORD-100172,6/9/2024,DK026,Dunkins Store DK026,Northeast,New York,New York,F001,Glazed Donut,Bakery,NA,NA,2,1.69,0,3.38,0.9,2.48,Mobile App,Credit Card,Returning,No,No,Completed,Rainy,Morning
ORD-100173,9/18/2023,DK004,Dunkins Store DK004,Northeast,Massachusetts,Boston,B008,Black Tea,Tea,Small,Iced,1,2.62,0.2,2.1,0.59,1.51,Mobile App,Gift Card,Returning,Yes,No,Completed,Sunny,Afternoon
ORD-100174,11/25/2023,DK028,Dunkins Store DK028,West,Arizona,Phoenix,B009,Frozen Coffee,Frozen Drinks,Large,Frozen,3,6,0.1,16.2,4.95,11.25,Drive-Thru,Debit Card,Returning,Yes,No,Completed,Rainy,Afternoon
ORD-100175,10/8/2024,DK012,Dunkins Store DK012,West,Washington,Seattle,B003,Cold Brew,Coffee,Large,Iced,2,4.54,0,9.08,1.99,7.09,Mobile App,Gift Card,New,No,No,Completed,Sunny,Afternoon
ORD-100176,6/24/2024,DK029,Dunkins Store DK029,West,California,Los Angeles,B008,Black Tea,Tea,Medium,Hot,2,3.06,0,6.12,1.09,5.03,In-Store,Credit Card,New,No,Yes,Completed,Sunny,Evening
ORD-100177,2/1/2024,DK002,Dunkins Store DK002,South,North Carolina,Charlotte,F003,Muffin,Bakery,NA,NA,2,3.04,0,6.08,1.62,4.46,Mobile App,Debit Card,Returning,No,Yes,Completed,Snowy,Afternoon
ORD-100178,2/23/2024,DK006,Dunkins Store DK006,Midwest,Illinois,Chicago,B007,Matcha Latte,Tea,Medium,Iced,1,5.42,0.2,4.34,1.47,2.87,In-Store,Gift Card,Returning,Yes,No,Completed,Rainy,Morning
ORD-100179,9/27/2023,DK028,Dunkins Store DK028,South,Georgia,Atlanta,B002,Iced Coffee,Coffee,Medium,Iced,3,3.52,0.1,9.5,2.7,6.8,Drive-Thru,Mobile Wallet,Returning,Yes,No,Completed,Snowy,Evening
ORD-100180,10/15/2024,DK009,Dunkins Store DK009,West,California,Los Angeles,B007,Matcha Latte,Tea,Medium,Iced,4,5.03,0.15,17.1,5.73,-5.68,Mobile App,Cash,Returning,Yes,Yes,Refunded,Cold,Afternoon
ORD-100181,4/20/2023,DK020,Dunkins Store DK020,Midwest,Ohio,Columbus,B006,Americano,Espresso,Small,Iced,1,3.47,0,3.47,0.82,2.65,In-Store,Cash,Returning,No,Yes,Completed,Cold,Afternoon
ORD-100182,6/11/2024,DK002,Dunkins Store DK002,South,North Carolina,Charlotte,B008,Black Tea,Tea,Large,Iced,1,3.37,0,3.37,0.54,2.83,Mobile App,Gift Card,New,No,Yes,Completed,Cold,Morning
ORD-100183,4/12/2024,DK025,Dunkins Store DK025,Northeast,New York,New York,F003,Muffin,Bakery,NA,NA,1,3.16,0.15,2.69,0.79,1.9,Mobile App,Mobile Wallet,Returning,Yes,No,Completed,Cloudy,Evening
ORD-100184,11/30/2023,DK021,Dunkins Store DK021,Midwest,Illinois,Chicago,B001,Original Blend Coffee,Coffee,Medium,Hot,3,2.86,0.15,7.29,1.82,5.47,Delivery,Debit Card,Returning,Yes,Yes,Completed,Cloudy,Afternoon
ORD-100185,6/15/2023,DK005,Dunkins Store DK005,West,Washington,Seattle,B010,Frozen Chocolate,Frozen Drinks,Large,Frozen,4,6.24,0.05,23.71,6.86,16.85,Mobile App,Cash,New,Yes,Yes,Completed,Snowy,Morning
ORD-100186,2/8/2024,DK010,Dunkins Store DK010,Northeast,New York,New York,B012,Mango Refresher,Refreshers,Medium,Iced,4,4.82,0.2,15.42,4.67,10.75,Drive-Thru,Debit Card,Returning,Yes,Yes,Completed,Snowy,Morning
ORD-100187,4/9/2024,DK022,Dunkins Store DK022,West,Colorado,Denver,B008,Black Tea,Tea,Small,Hot,3,2.78,0.1,0,0,0,In-Store,Credit Card,New,Yes,No,Cancelled,Rainy,Morning
ORD-100188,7/19/2024,DK027,Dunkins Store DK027,West,California,Los Angeles,B007,Matcha Latte,Tea,Small,Iced,2,4.79,0,9.58,2.58,7,In-Store,Cash,New,No,Yes,Completed,Cloudy,Morning
ORD-100189,6/25/2023,DK009,Dunkins Store DK009,Midwest,Ohio,Columbus,B009,Frozen Coffee,Frozen Drinks,Large,Frozen,3,6.56,0.2,15.74,5.01,10.73,In-Store,Cash,Returning,Yes,No,Completed,Cloudy,Night
ORD-100190,8/14/2023,DK016,Dunkins Store DK016,West,Arizona,Phoenix,B004,Latte,Espresso,Small,Hot,2,4.57,0,9.14,2.34,6.8,Drive-Thru,Gift Card,New,No,Yes,Completed,Cold,Evening
ORD-100191,6/14/2024,DK017,Dunkins Store DK017,Northeast,Pennsylvania,Philadelphia,B001,Original Blend Coffee,Coffee,Large,Hot,1,3.57,0.15,3.03,0.6,2.43,Mobile App,Gift Card,Returning,Yes,No,Completed,Cloudy,Afternoon
ORD-100192,12/31/2024,DK001,Dunkins Store DK001,Northeast,Massachusetts,Boston,B012,Mango Refresher,Refreshers,Medium,Iced,5,4.78,0.15,20.32,5.22,15.1,In-Store,Debit Card,New,Yes,No,Completed,Cold,Afternoon
ORD-100193,9/22/2023,DK021,Dunkins Store DK021,Midwest,Ohio,Columbus,F001,Glazed Donut,Bakery,NA,NA,1,1.79,0,1.79,0.43,1.36,Drive-Thru,Credit Card,Returning,No,Yes,Completed,Sunny,Afternoon
ORD-100194,6/6/2024,DK015,Dunkins Store DK015,South,Texas,Dallas,B009,Frozen Coffee,Frozen Drinks,Large,Frozen,6,6.63,0.05,37.79,8.96,28.83,Mobile App,Credit Card,Returning,Yes,Yes,Completed,Rainy,Night
ORD-100195,5/15/2024,DK011,Dunkins Store DK011,South,Georgia,Atlanta,B006,Americano,Espresso,Medium,Iced,1,3.93,0.15,3.34,0.81,2.53,Delivery,Cash,Returning,Yes,Yes,Completed,Rainy,Night
ORD-100196,3/15/2023,DK009,Dunkins Store DK009,Midwest,Illinois,Chicago,F002,Bagel with Cream Cheese,Bakery,NA,NA,2,3.76,0.05,7.14,1.93,5.21,In-Store,Debit Card,Returning,Yes,No,Completed,Snowy,Afternoon
ORD-100197,2/17/2024,DK017,Dunkins Store DK017,Midwest,Illinois,Chicago,B007,Matcha Latte,Tea,Medium,Iced,3,5.27,0.1,14.23,4.26,9.97,Drive-Thru,Debit Card,New,Yes,Yes,Completed,Rainy,Morning
ORD-100198,4/23/2024,DK018,Dunkins Store DK018,Midwest,Illinois,Chicago,B012,Mango Refresher,Refreshers,Small,Iced,3,4.1,0.05,11.68,3.5,8.18,Delivery,Gift Card,New,Yes,Yes,Completed,Rainy,Night
ORD-100199,11/3/2023,DK018,Dunkins Store DK018,West,California,Los Angeles,B007,Matcha Latte,Tea,Medium,Iced,4,5.23,0.15,17.78,5.31,-6.24,In-Store,Cash,New,Yes,Yes,Refunded,Sunny,Evening
ORD-100200,1/24/2024,DK021,Dunkins Store DK021,Northeast,New York,New York,B003,Cold Brew,Coffee,Medium,Iced,1,4.32,0.05,4.1,1.08,3.02,In-Store,Mobile Wallet,Returning,Yes,Yes,Completed,Sunny,Afternoon
ORD-100201,7/31/2023,DK006,Dunkins Store DK006,West,California,Los Angeles,B010,Frozen Chocolate,Frozen Drinks,Medium,Frozen,3,6.08,0,18.24,5.49,12.75,Drive-Thru,Credit Card,Returning,No,Yes,Completed,Cold,Evening
ORD-100202,12/23/2024,DK020,Dunkins Store DK020,Midwest,Illinois,Chicago,B008,Black Tea,Tea,Large,Iced,2,3.45,0.05,6.55,1.19,5.36,Drive-Thru,Mobile Wallet,New,Yes,Yes,Completed,Snowy,Night
ORD-100203,7/8/2023,DK026,Dunkins Store DK026,Northeast,Massachusetts,Boston,B008,Black Tea,Tea,Large,Iced,1,3.7,0.1,3.33,0.57,2.76,In-Store,Credit Card,New,Yes,No,Completed,Snowy,Evening
ORD-100204,11/20/2023,DK009,Dunkins Store DK009,Midwest,Indiana,Indianapolis,B002,Iced Coffee,Coffee,Small,Iced,1,3.19,0,3.19,0.86,2.33,Delivery,Debit Card,Returning,No,Yes,Completed,Cold,Morning
ORD-100205,7/10/2024,DK023,Dunkins Store DK023,Midwest,Illinois,Chicago,F001,Glazed Donut,Bakery,NA,NA,4,1.67,0,6.68,1.69,4.99,Drive-Thru,Debit Card,Returning,No,Yes,Completed,Snowy,Afternoon
ORD-100206,6/23/2024,DK004,Dunkins Store DK004,West,Arizona,Phoenix,B007,Matcha Latte,Tea,Small,Iced,1,4.46,0.2,3.57,1.3,2.27,Delivery,Cash,New,Yes,Yes,Completed,Cloudy,Morning
ORD-100207,5/9/2024,DK001,Dunkins Store DK001,West,Colorado,Denver,B004,Latte,Espresso,Small,Hot,1,4.21,0,4.21,1.21,3,In-Store,Cash,New,No,Yes,Completed,Sunny,Morning
ORD-100208,7/19/2024,DK004,Dunkins Store DK004,Northeast,Massachusetts,Boston,B009,Frozen Coffee,Frozen Drinks,Large,Frozen,1,6.11,0,6.11,1.56,4.55,In-Store,Debit Card,New,Yes,Yes,Completed,Sunny,Evening
ORD-100209,5/19/2023,DK004,Dunkins Store DK004,Northeast,Massachusetts,Boston,B008,Black Tea,Tea,Medium,Hot,1,3.03,0.05,2.88,0.53,2.35,Mobile App,Mobile Wallet,Returning,Yes,Yes,Completed,Sunny,Morning
ORD-100210,9/26/2024,DK027,Dunkins Store DK027,West,California,Los Angeles,B007,Matcha Latte,Tea,Small,Hot,2,4.75,0,9.5,2.58,6.92,Delivery,Credit Card,New,No,Yes,Completed,Snowy,Morning
ORD-100211,12/12/2024,DK024,Dunkins Store DK024,West,Arizona,Phoenix,B011,Strawberry Refresher,Refreshers,Medium,Iced,2,4.35,0,8.7,2.35,6.35,Mobile App,Gift Card,Returning,No,Yes,Completed,Sunny,Morning
ORD-100212,6/8/2023,DK016,Dunkins Store DK016,South,Georgia,Atlanta,B008,Black Tea,Tea,Medium,Hot,1,3.08,0.1,2.77,0.6,2.17,Mobile App,Credit Card,Returning,Yes,Yes,Completed,Snowy,Morning
ORD-100213,10/14/2023,DK028,Dunkins Store DK028,Midwest,Indiana,Indianapolis,B003,Cold Brew,Coffee,Small,Iced,1,3.84,0.1,3.46,0.94,2.52,Drive-Thru,Debit Card,New,Yes,Yes,Completed,Snowy,Morning
ORD-100214,6/3/2023,DK030,Dunkins Store DK030,South,North Carolina,Charlotte,F003,Muffin,Bakery,NA,NA,2,2.97,0.15,5.05,1.71,3.34,In-Store,Debit Card,Returning,Yes,Yes,Completed,Cold,Morning
ORD-100215,2/24/2024,DK007,Dunkins Store DK007,West,Colorado,Denver,B008,Black Tea,Tea,Large,Hot,1,3.4,0.05,3.23,0.57,2.66,Delivery,Mobile Wallet,New,Yes,No,Completed,Sunny,Afternoon
ORD-100216,3/29/2024,DK019,Dunkins Store DK019,Northeast,New York,New York,F002,Bagel with Cream Cheese,Bakery,NA,NA,2,3.44,0.15,5.85,1.81,4.04,In-Store,Debit Card,Returning,Yes,Yes,Completed,Snowy,Night
ORD-100217,4/13/2023,DK024,Dunkins Store DK024,Midwest,Ohio,Columbus,B002,Iced Coffee,Coffee,Medium,Iced,1,3.6,0,3.6,0.88,2.72,Drive-Thru,Gift Card,New,Yes,No,Completed,Cloudy,Afternoon
ORD-100218,6/23/2023,DK006,Dunkins Store DK006,Northeast,New York,New York,B008,Black Tea,Tea,Large,Hot,5,3.29,0.1,14.8,3.01,11.79,In-Store,Gift Card,Returning,Yes,No,Completed,Snowy,Morning
ORD-100219,3/21/2023,DK026,Dunkins Store DK026,Northeast,Massachusetts,Boston,B006,Americano,Espresso,Large,Iced,1,4.5,0.15,3.82,0.71,3.11,Drive-Thru,Debit Card,New,Yes,No,Completed,Cloudy,Evening
ORD-100220,5/15/2023,DK018,Dunkins Store DK018,Northeast,New York,New York,B002,Iced Coffee,Coffee,Small,Iced,4,3.26,0.1,11.74,3.55,8.19,Drive-Thru,Cash,New,Yes,No,Completed,Cloudy,Evening
ORD-100221,7/17/2023,DK013,Dunkins Store DK013,West,Washington,Seattle,B010,Frozen Chocolate,Frozen Drinks,Large,Frozen,5,6.43,0,32.15,8.49,23.66,In-Store,Debit Card,New,Yes,Yes,Completed,Sunny,Afternoon
ORD-100222,5/4/2024,DK020,Dunkins Store DK020,West,Colorado,Denver,B004,Latte,Espresso,Large,Iced,3,5.19,0.15,13.23,3.83,9.4,Mobile App,Credit Card,New,Yes,Yes,Completed,Rainy,Morning
ORD-100223,6/18/2024,DK016,Dunkins Store DK016,Midwest,Illinois,Chicago,F002,Bagel with Cream Cheese,Bakery,NA,NA,1,3.34,0,3.34,0.95,2.39,In-Store,Debit Card,New,Yes,No,Completed,Snowy,Afternoon
ORD-100224,9/4/2024,DK007,Dunkins Store DK007,South,North Carolina,Charlotte,B007,Matcha Latte,Tea,Large,Iced,1,5.35,0.2,4.28,1.43,2.85,Mobile App,Gift Card,Returning,Yes,Yes,Completed,Sunny,Evening
ORD-100225,11/22/2024,DK021,Dunkins Store DK021,West,Washington,Seattle,B007,Matcha Latte,Tea,Small,Iced,2,4.33,0.2,6.93,2.78,4.15,In-Store,Credit Card,New,Yes,Yes,Completed,Snowy,Afternoon
